premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",31,ai,bii,1,neutral,121,gegeben,146.0,9.0625,"[('Vor', 12.4375), ('vier', 14.75), ('Tagen', 7.28125), ('hat', 4.75), ('Judith', 4.625), ('wieder', 9.0625), ('eine', 6.1875), ('wohltuende', 18.744140625), ('Massage', 8.125), ('gegeben', 7.09375), (',', 3.96875), ('während', 6.8125), ('sie', 5.125), ('mit', 5.0625), ('einer', 4.3125), ('Freundin', 7.0732421875), ('gelernt', 15.3125), ('hat', 2.96875), ('.', 2.40625)]",7.09375
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",31,ai,bii,2,positive,121,gegeben,158.0,9.9375,"[('Vor', 12.4375), ('vier', 14.75), ('Tagen', 7.28125), ('hat', 4.75), ('Timo', 11.1875), ('wieder', 9.9375), ('eine', 6.125), ('wohltuende', 20.83251953125), ('Massage', 7.21875), ('gegeben', 7.46875), (',', 4.03125), ('während', 7.125), ('er', 5.9375), ('mit', 4.78125), ('einer', 4.625), ('Freundin', 7.873046875), ('gelernt', 15.9375), ('hat', 2.671875), ('.', 2.9375)]",7.46875
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",31,aii,bi,1,neutral,122,bekommen,195.0,12.6875,"[('Vor', 11.375), ('vier', 13.0625), ('Tagen', 12.6875), ('hat', 9.5625), ('Judith', 12.125), ('wieder', 12.6875), ('eine', 9.0625), ('wohltuende', 30.171875), ('Massage', 9.25), ('bekommen', 16.375), (',', 6.5625), ('während', 9.0625), ('sie', 3.875), ('mit', 8.125), ('einer', 7.75), ('Freundin', 8.421875), ('gelernt', 10.21875), ('hat', 2.984375), ('.', 1.7578125)]",16.375
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",31,aii,bi,2,positive,122,bekommen,205.0,14.0,"[('Vor', 11.375), ('vier', 13.0625), ('Tagen', 12.6875), ('hat', 9.5625), ('Timo', 8.75), ('wieder', 14.0), ('eine', 11.1875), ('wohltuende', 33.53125), ('Massage', 8.1875), ('bekommen', 16.5), (',', 6.15625), ('während', 9.0625), ('er', 4.71875), ('mit', 8.875), ('einer', 9.625), ('Freundin', 11.16015625), ('gelernt', 13.5), ('hat', 0.8046875), ('.', 2.125)]",16.5
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",31,aii,bii,1,positive,123,gegeben,191.0,12.6875,"[('Vor', 11.375), ('vier', 13.0625), ('Tagen', 12.6875), ('hat', 9.5625), ('Judith', 12.125), ('wieder', 12.6875), ('eine', 9.0625), ('wohltuende', 30.171875), ('Massage', 9.25), ('gegeben', 12.0625), (',', 7.09375), ('während', 8.875), ('sie', 4.1875), ('mit', 7.8125), ('einer', 7.34375), ('Freundin', 9.37890625), ('gelernt', 9.6875), ('hat', 2.984375), ('.', 1.8046875)]",12.0625
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",31,aii,bii,2,neutral,123,gegeben,199.0,14.0,"[('Vor', 11.375), ('vier', 13.0625), ('Tagen', 12.6875), ('hat', 9.5625), ('Timo', 8.75), ('wieder', 14.0), ('eine', 11.1875), ('wohltuende', 33.53125), ('Massage', 8.1875), ('gegeben', 11.0), (',', 6.40625), ('während', 9.0), ('er', 4.6875), ('mit', 8.9375), ('einer', 9.375), ('Freundin', 11.103515625), ('gelernt', 12.75), ('hat', 0.83203125), ('.', 2.40625)]",11.0
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,ai,bi,1,neutral,124,geschreinert,152.0,13.0625,"[('Vor', 10.25), ('zwei', 13.25), ('Wochen', 6.375), ('hat', 3.390625), ('Linda', 11.625), ('wieder', 13.0625), ('ein', 0.86328125), ('weißes', 0.546875), ('Bücherregal', 8.849578857421875), ('geschreinert', 31.15625), (',', 6.75), ('weil', 7.125), ('sie', 2.484375), ('in', 7.1875), ('eine', 5.09375), ('WG', 13.875), ('gezogen', 4.5625), ('ist', 4.8125), ('.', 0.96484375)]",31.15625
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,ai,bi,2,positive,124,geschreinert,136.0,11.25,"[('Vor', 10.25), ('zwei', 13.25), ('Wochen', 6.375), ('hat', 3.390625), ('Timo', 6.71875), ('wieder', 11.25), ('ein', 0.6484375), ('weißes', 0.58984375), ('Bücherregal', 2.1949462890625), ('geschreinert', 27.15625), (',', 7.15625), ('weil', 7.625), ('er', 0.81640625), ('in', 7.9375), ('eine', 4.375), ('WG', 15.625), ('gezogen', 5.59375), ('ist', 2.34375), ('.', 3.1875)]",27.15625
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,ai,bii,1,positive,125,erhalten,139.0,13.0625,"[('Vor', 10.25), ('zwei', 13.25), ('Wochen', 6.375), ('hat', 3.390625), ('Linda', 11.625), ('wieder', 13.0625), ('ein', 0.86328125), ('weißes', 0.546875), ('Bücherregal', 8.849578857421875), ('erhalten', 18.0), (',', 9.0), ('weil', 6.875), ('sie', 2.78125), ('in', 7.1875), ('eine', 5.46875), ('WG', 13.125), ('gezogen', 3.09375), ('ist', 4.5), ('.', 0.8984375)]",18.0
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,ai,bii,2,neutral,125,erhalten,126.0,11.25,"[('Vor', 10.25), ('zwei', 13.25), ('Wochen', 6.375), ('hat', 3.390625), ('Timo', 6.71875), ('wieder', 11.25), ('ein', 0.6484375), ('weißes', 0.58984375), ('Bücherregal', 2.1949462890625), ('erhalten', 14.0625), (',', 9.0), ('weil', 8.4375), ('er', 2.375), ('in', 7.5625), ('eine', 4.3125), ('WG', 14.5), ('gezogen', 5.21875), ('ist', 2.84375), ('.', 3.140625)]",14.0625
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,aii,bi,1,positive,126,geschreinert,136.0,11.625,"[('Vor', 9.9375), ('zwei', 11.5625), ('Wochen', 3.1875), ('hat', 2.625), ('Linda', 7.90625), ('wieder', 11.625), ('ein', 2.375), ('weißes', 2.46875), ('Bücherregal', 0.148681640625), ('geschreinert', 30.1875), (',', 6.625), ('weil', 6.03125), ('sie', 1.140625), ('in', 7.21875), ('eine', 4.25), ('WG', 15.625), ('gezogen', 9.0), ('ist', 2.90625), ('.', 1.671875)]",30.1875
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,aii,bi,2,neutral,126,geschreinert,136.0,10.5,"[('Vor', 9.9375), ('zwei', 11.5625), ('Wochen', 3.1875), ('hat', 2.625), ('Timo', 11.125), ('wieder', 10.5), ('ein', 2.125), ('weißes', 1.921875), ('Bücherregal', 0.329925537109375), ('geschreinert', 30.25), (',', 6.34375), ('weil', 6.3125), ('er', 0.7890625), ('in', 7.4375), ('eine', 5.4375), ('WG', 15.6875), ('gezogen', 5.90625), ('ist', 2.203125), ('.', 2.796875)]",30.25
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,aii,bii,1,neutral,127,erhalten,122.0,11.625,"[('Vor', 9.9375), ('zwei', 11.5625), ('Wochen', 3.1875), ('hat', 2.625), ('Linda', 7.90625), ('wieder', 11.625), ('ein', 2.375), ('weißes', 2.46875), ('Bücherregal', 0.148681640625), ('erhalten', 15.5), (',', 8.375), ('weil', 7.0625), ('sie', 1.0546875), ('in', 6.53125), ('eine', 4.25), ('WG', 15.6875), ('gezogen', 7.8125), ('ist', 2.9375), ('.', 0.796875)]",15.5
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,aii,bii,2,positive,127,erhalten,121.0,10.5,"[('Vor', 9.9375), ('zwei', 11.5625), ('Wochen', 3.1875), ('hat', 2.625), ('Timo', 11.125), ('wieder', 10.5), ('ein', 2.125), ('weißes', 1.921875), ('Bücherregal', 0.329925537109375), ('erhalten', 15.75), (',', 8.125), ('weil', 7.28125), ('er', 0.87109375), ('in', 6.84375), ('eine', 4.9375), ('WG', 14.625), ('gezogen', 4.59375), ('ist', 2.375), ('.', 2.296875)]",15.75
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bi,1,positive,128,erfahren,174.0,11.875,"[('Vor', 11.25), ('drei', 18.5), ('Tagen', 10.4375), ('hat', 4.6875), ('Greta', 15.25), ('wieder', 11.875), ('ein', 4.71875), ('peinliches', 3.4686279296875), ('Geheimnis', 0.01556396484375), ('erfahren', 10.5625), (',', 6.84375), ('als', 10.0), ('sie', 2.09375), ('an', 8.0625), ('einem', 3.8125), ('Klassentreffen', 38.8125), ('teilgenommen', 8.1875), ('hat', 2.5), ('.', 2.78125)]",10.5625
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,ai,bi,2,neutral,128,erfahren,178.0,13.5625,"[('Vor', 11.25), ('drei', 18.5), ('Tagen', 10.4375), ('hat', 4.6875), ('Timo', 12.6875), ('wieder', 13.5625), ('ein', 6.03125), ('peinliches', 8.15625), ('Geheimnis', -0.0), ('erfahren', 11.625), (',', 6.9375), ('als', 9.5625), ('er', 1.8046875), ('an', 9.625), ('einem', 1.8125), ('Klassentreffen', 39.71875), ('teilgenommen', 7.25), ('hat', 1.015625), ('.', 3.140625)]",11.625
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bii,1,neutral,129,preisgegeben,189.0,11.875,"[('Vor', 11.25), ('drei', 18.5), ('Tagen', 10.4375), ('hat', 4.6875), ('Greta', 15.25), ('wieder', 11.875), ('ein', 4.71875), ('peinliches', 3.4686279296875), ('Geheimnis', 0.01556396484375), ('preisgegeben', 18.875), (',', 8.625), ('als', 11.3125), ('sie', 1.8515625), ('an', 8.9375), ('einem', 5.625), ('Klassentreffen', 39.3125), ('teilgenommen', 8.390625), ('hat', 2.71875), ('.', 3.5)]",18.875
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,ai,bii,2,positive,129,preisgegeben,188.0,13.5625,"[('Vor', 11.25), ('drei', 18.5), ('Tagen', 10.4375), ('hat', 4.6875), ('Timo', 12.6875), ('wieder', 13.5625), ('ein', 6.03125), ('peinliches', 8.15625), ('Geheimnis', -0.0), ('preisgegeben', 17.8125), (',', 8.1875), ('als', 11.0625), ('er', 2.015625), ('an', 10.375), ('einem', 2.421875), ('Klassentreffen', 38.6875), ('teilgenommen', 7.296875), ('hat', 2.265625), ('.', 2.78125)]",17.8125
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bi,1,neutral,130,erfahren,155.0,10.125,"[('Vor', 10.4375), ('drei', 16.0), ('Tagen', 8.625), ('hat', 3.265625), ('Greta', 3.65625), ('wieder', 10.125), ('ein', 3.625), ('peinliches', 5.9765625), ('Geheimnis', 0.007781982421875), ('erfahren', 14.3125), (',', 7.625), ('als', 10.9375), ('sie', 2.703125), ('an', 8.8125), ('einem', 3.78125), ('Klassentreffen', 37.5), ('teilgenommen', 5.53125), ('hat', 0.90234375), ('.', 1.578125)]",14.3125
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,aii,bi,2,positive,130,erfahren,167.0,10.8125,"[('Vor', 10.4375), ('drei', 16.0), ('Tagen', 8.625), ('hat', 3.265625), ('Timo', 9.25), ('wieder', 10.8125), ('ein', 3.59375), ('peinliches', 11.015625), ('Geheimnis', -0.0), ('erfahren', 14.25), (',', 8.1875), ('als', 12.1875), ('er', 4.6875), ('an', 8.8125), ('einem', 1.6171875), ('Klassentreffen', 36.6875), ('teilgenommen', 5.1484375), ('hat', 0.8046875), ('.', 1.5234375)]",14.25
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bii,1,positive,131,preisgegeben,165.0,10.125,"[('Vor', 10.4375), ('drei', 16.0), ('Tagen', 8.625), ('hat', 3.265625), ('Greta', 3.65625), ('wieder', 10.125), ('ein', 3.625), ('peinliches', 5.9765625), ('Geheimnis', 0.007781982421875), ('preisgegeben', 20.390625), (',', 8.1875), ('als', 11.5), ('sie', 3.3125), ('an', 9.0625), ('einem', 4.6875), ('Klassentreffen', 37.25), ('teilgenommen', 5.4296875), ('hat', 1.203125), ('.', 2.40625)]",20.390625
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,aii,bii,2,neutral,131,preisgegeben,177.0,10.8125,"[('Vor', 10.4375), ('drei', 16.0), ('Tagen', 8.625), ('hat', 3.265625), ('Timo', 9.25), ('wieder', 10.8125), ('ein', 3.59375), ('peinliches', 11.015625), ('Geheimnis', -0.0), ('preisgegeben', 20.875), (',', 8.4375), ('als', 12.375), ('er', 5.9375), ('an', 9.125), ('einem', 2.5), ('Klassentreffen', 36.4375), ('teilgenommen', 5.140625), ('hat', 0.72265625), ('.', 2.171875)]",20.875
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,1,positive,132,bekommen,155.0,14.4375,"[('Vor', 9.875), ('einer', 14.9375), ('Woche', 6.09375), ('hat', 4.65625), ('Sabine', 13.125), ('wieder', 14.4375), ('einen', 5.1875), ('neuen', 0.023193359375), ('Haarschnitt', 1.9755859375), ('bekommen', 10.875), (',', 5.15625), ('weil', 5.75), ('sie', 1.6875), ('an', 10.1875), ('einem', 5.875), ('Frisurenwettbewerb', 38.03125), ('teilgenommen', 5.828125), ('hat', 0.15234375), ('.', 0.91796875)]",10.875
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,2,neutral,132,bekommen,154.0,12.9375,"[('Vor', 9.875), ('einer', 14.9375), ('Woche', 6.09375), ('hat', 4.65625), ('Timo', 7.9375), ('wieder', 12.9375), ('einen', 5.03125), ('neuen', 0.023193359375), ('Haarschnitt', 1.09814453125), ('bekommen', 11.5), (',', 5.3125), ('weil', 6.5), ('er', 2.140625), ('an', 10.4375), ('einem', 3.609375), ('Frisurenwettbewerb', 44.546875), ('teilgenommen', 5.90625), ('hat', 0.0966796875), ('.', 1.578125)]",11.5
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,1,neutral,133,kreiert,178.0,14.4375,"[('Vor', 9.875), ('einer', 14.9375), ('Woche', 6.09375), ('hat', 4.65625), ('Sabine', 13.125), ('wieder', 14.4375), ('einen', 5.1875), ('neuen', 0.023193359375), ('Haarschnitt', 1.9755859375), ('kreiert', 18.5625), (',', 7.3125), ('weil', 7.5), ('sie', 2.109375), ('an', 10.0), ('einem', 4.6875), ('Frisurenwettbewerb', 47.4375), ('teilgenommen', 8.125), ('hat', 0.138671875), ('.', 1.34375)]",18.5625
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,2,positive,133,kreiert,176.0,12.9375,"[('Vor', 9.875), ('einer', 14.9375), ('Woche', 6.09375), ('hat', 4.65625), ('Timo', 7.9375), ('wieder', 12.9375), ('einen', 5.03125), ('neuen', 0.023193359375), ('Haarschnitt', 1.09814453125), ('kreiert', 20.0625), (',', 7.34375), ('weil', 7.71875), ('er', 3.28125), ('an', 10.75), ('einem', 5.21875), ('Frisurenwettbewerb', 47.84375), ('teilgenommen', 9.4375), ('hat', 0.0751953125), ('.', 1.703125)]",20.0625
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,1,neutral,134,bekommen,169.0,13.125,"[('Vor', 9.9375), ('einer', 14.3125), ('Woche', 7.53125), ('hat', 5.53125), ('Sabine', 11.875), ('wieder', 13.125), ('einen', 4.9375), ('neuen', 0.03076171875), ('Haarschnitt', 1.265625), ('bekommen', 12.0), (',', 6.65625), ('weil', 8.4375), ('sie', 1.8046875), ('an', 10.5625), ('einem', 6.0), ('Frisurenwettbewerb', 48.40625), ('teilgenommen', 6.046875), ('hat', 0.0458984375), ('.', 0.0751953125)]",12.0
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,2,positive,134,bekommen,174.0,14.0625,"[('Vor', 9.9375), ('einer', 14.3125), ('Woche', 7.53125), ('hat', 5.53125), ('Timo', 10.3125), ('wieder', 14.0625), ('einen', 6.78125), ('neuen', 0.038330078125), ('Haarschnitt', 1.257781982421875), ('bekommen', 12.125), (',', 6.5), ('weil', 7.9375), ('er', 2.34375), ('an', 10.5625), ('einem', 3.5), ('Frisurenwettbewerb', 52.21875), ('teilgenommen', 8.71875), ('hat', 0.038330078125), ('.', 0.08984375)]",12.125
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,1,positive,135,kreiert,187.0,13.125,"[('Vor', 9.9375), ('einer', 14.3125), ('Woche', 7.53125), ('hat', 5.53125), ('Sabine', 11.875), ('wieder', 13.125), ('einen', 4.9375), ('neuen', 0.03076171875), ('Haarschnitt', 1.265625), ('kreiert', 23.5), (',', 9.1875), ('weil', 11.375), ('sie', 3.375), ('an', 9.8125), ('einem', 5.625), ('Frisurenwettbewerb', 50.34375), ('teilgenommen', 4.6484375), ('hat', 0.038330078125), ('.', 0.5078125)]",23.5
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,2,neutral,135,kreiert,191.0,14.0625,"[('Vor', 9.9375), ('einer', 14.3125), ('Woche', 7.53125), ('hat', 5.53125), ('Timo', 10.3125), ('wieder', 14.0625), ('einen', 6.78125), ('neuen', 0.038330078125), ('Haarschnitt', 1.257781982421875), ('kreiert', 22.75), (',', 9.0625), ('weil', 7.28125), ('er', 2.984375), ('an', 9.625), ('einem', 4.65625), ('Frisurenwettbewerb', 55.25), ('teilgenommen', 9.65625), ('hat', 0.023193359375), ('.', 0.318359375)]",22.75
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,ai,bi,1,positive,136,ausgeliehen,234.0,12.25,"[('Vor', 13.25), ('zwei', 14.875), ('Tagen', 9.6875), ('hat', 8.5), ('Tina', 8.5625), ('wieder', 12.25), ('eine', 5.71875), ('kleine', 8.8125), ('Geldsumme', 31.84375), ('ausgeliehen', 25.3125), (',', 5.75), ('als', 8.625), ('sie', 5.1875), ('in', 7.875), ('einer', 4.1875), ('Kneipe', 26.0625), ('verabredet', 32.09375), ('war', 3.046875), ('.', 2.703125)]",25.3125
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,ai,bi,2,neutral,136,ausgeliehen,207.0,12.1875,"[('Vor', 13.25), ('zwei', 14.875), ('Tagen', 9.6875), ('hat', 8.5), ('Timo', 2.765625), ('wieder', 12.1875), ('eine', 6.90625), ('kleine', 7.9375), ('Geldsumme', 35.15625), ('ausgeliehen', 32.25), (',', 6.0625), ('als', 9.4375), ('er', 1.7734375), ('in', 5.75), ('einer', 6.15625), ('Kneipe', 9.37890625), ('verabredet', 20.25390625), ('war', 2.796875), ('.', 1.859375)]",32.25
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",35,ai,bii,1,neutral,137,verliehen,226.0,12.25,"[('Vor', 13.25), ('zwei', 14.875), ('Tagen', 9.6875), ('hat', 8.5), ('Tina', 8.5625), ('wieder', 12.25), ('eine', 5.71875), ('kleine', 8.8125), ('Geldsumme', 31.84375), ('verliehen', 14.8125), (',', 6.0), ('als', 9.1875), ('sie', 6.625), ('in', 9.75), ('einer', 6.3125), ('Kneipe', 26.5), ('verabredet', 29.46875), ('war', 2.09375), ('.', 2.09375)]",14.8125
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",35,ai,bii,2,positive,137,verliehen,219.0,12.1875,"[('Vor', 13.25), ('zwei', 14.875), ('Tagen', 9.6875), ('hat', 8.5), ('Timo', 2.765625), ('wieder', 12.1875), ('eine', 6.90625), ('kleine', 7.9375), ('Geldsumme', 35.15625), ('verliehen', 14.296875), (',', 5.1875), ('als', 8.6875), ('er', 3.890625), ('in', 9.875), ('einer', 5.96875), ('Kneipe', 27.375), ('verabredet', 27.9375), ('war', 2.546875), ('.', 2.25)]",14.296875
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,aii,bi,1,neutral,138,ausgeliehen,209.0,11.9375,"[('Vor', 13.375), ('zwei', 14.5), ('Tagen', 9.25), ('hat', 4.625), ('Tina', 2.375), ('wieder', 11.9375), ('eine', 4.0625), ('kleine', 7.8125), ('Geldsumme', 34.4375), ('ausgeliehen', 21.59375), (',', 4.96875), ('als', 8.75), ('sie', 4.25), ('in', 7.625), ('einer', 2.703125), ('Kneipe', 22.875), ('verabredet', 27.4375), ('war', 3.84375), ('.', 3.03125)]",21.59375
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,aii,bi,2,positive,138,ausgeliehen,218.0,14.875,"[('Vor', 13.375), ('zwei', 14.5), ('Tagen', 9.25), ('hat', 4.625), ('Timo', 4.0), ('wieder', 14.875), ('eine', 6.5625), ('kleine', 8.5), ('Geldsumme', 27.640625), ('ausgeliehen', 20.09375), (',', 4.4375), ('als', 9.8125), ('er', 5.125), ('in', 9.0625), ('einer', 4.5625), ('Kneipe', 24.9375), ('verabredet', 28.25), ('war', 5.125), ('.', 2.9375)]",20.09375
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",35,aii,bii,1,positive,139,verliehen,200.0,11.9375,"[('Vor', 13.375), ('zwei', 14.5), ('Tagen', 9.25), ('hat', 4.625), ('Tina', 2.375), ('wieder', 11.9375), ('eine', 4.0625), ('kleine', 7.8125), ('Geldsumme', 34.4375), ('verliehen', 10.48828125), (',', 5.09375), ('als', 8.5), ('sie', 5.71875), ('in', 8.9375), ('einer', 4.75), ('Kneipe', 23.75), ('verabredet', 24.265625), ('war', 3.0625), ('.', 2.6875)]",10.48828125
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",35,aii,bii,2,neutral,139,verliehen,207.0,14.875,"[('Vor', 13.375), ('zwei', 14.5), ('Tagen', 9.25), ('hat', 4.625), ('Timo', 4.0), ('wieder', 14.875), ('eine', 6.5625), ('kleine', 8.5), ('Geldsumme', 27.640625), ('verliehen', 10.0390625), (',', 5.40625), ('als', 8.375), ('er', 5.25), ('in', 10.375), ('einer', 5.375), ('Kneipe', 25.0625), ('verabredet', 27.609375), ('war', 2.84375), ('.', 3.46875)]",10.0390625
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",36,ai,bi,1,positive,140,erhalten,113.5,8.1875,"[('Vor', 11.0), ('zwei', 13.4375), ('Wochen', 2.765625), ('hat', 6.40625), ('Thorsten', 13.203125), ('wieder', 8.1875), ('eine', 6.28125), ('dringende', 9.125), ('Erinnerung', 0.053680419921875), ('erhalten', 7.15625), (',', 4.6875), ('während', 5.8125), ('er', 2.859375), ('an', 5.71875), ('einem', 2.671875), ('Projekt', 8.75), ('gearbeitet', 2.328125), ('hat', 0.3515625), ('.', 2.828125)]",7.15625
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",36,ai,bi,2,neutral,140,erhalten,105.5,7.90625,"[('Vor', 11.0), ('zwei', 13.4375), ('Wochen', 2.765625), ('hat', 6.40625), ('Karl', 6.0), ('wieder', 7.90625), ('eine', 4.90625), ('dringende', 9.203125), ('Erinnerung', 0.023193359375), ('erhalten', 8.0625), (',', 4.4375), ('während', 6.0625), ('er', 3.015625), ('an', 5.875), ('einem', 2.84375), ('Projekt', 8.6875), ('gearbeitet', 1.8583984375), ('hat', 0.216796875), ('.', 2.9375)]",8.0625
