premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,ai,bi,1,neutral,124,geschreinert,78.5,6.59375,"[('Vor', 18.1318359375), ('zwei', 1.7890625), ('Wochen', 2.796875), ('hat', 0.1787109375), ('Linda', 4.65625), ('wieder', 6.59375), ('ein', 1.1953125), ('weißes', 0.9609375), ('Bücherregal', 0.44140625), ('geschreinert', 13.5625), (',', 5.5625), ('weil', 1.6875), ('sie', 1.28125), ('in', 5.0), ('eine', 3.9375), ('WG', 8.8125), ('gezogen', 0.45703125), ('ist', 0.05322265625), ('.', 1.3515625)]",13.5625
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,ai,bi,2,positive,124,geschreinert,76.0,8.625,"[('Vor', 18.1318359375), ('zwei', 1.7890625), ('Wochen', 2.796875), ('hat', 0.1787109375), ('Timo', 0.72265625), ('wieder', 8.625), ('ein', 1.0078125), ('weißes', 0.76953125), ('Bücherregal', 0.30078125), ('geschreinert', 13.369140625), (',', 5.53125), ('weil', 1.609375), ('er', 1.3359375), ('in', 5.0), ('eine', 4.125), ('WG', 8.9375), ('gezogen', 0.44140625), ('ist', 0.038330078125), ('.', 1.4453125)]",13.369140625
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,ai,bii,1,positive,125,erhalten,71.5,6.59375,"[('Vor', 18.1318359375), ('zwei', 1.7890625), ('Wochen', 2.796875), ('hat', 0.1787109375), ('Linda', 4.65625), ('wieder', 6.59375), ('ein', 1.1953125), ('weißes', 0.9609375), ('Bücherregal', 0.44140625), ('erhalten', 8.3125), (',', 5.1875), ('weil', 2.15625), ('sie', 1.2265625), ('in', 4.875), ('eine', 3.75), ('WG', 7.4375), ('gezogen', 0.345703125), ('ist', 0.03076171875), ('.', 1.5078125)]",8.3125
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,ai,bii,2,neutral,125,erhalten,70.0,8.625,"[('Vor', 18.1318359375), ('zwei', 1.7890625), ('Wochen', 2.796875), ('hat', 0.1787109375), ('Timo', 0.72265625), ('wieder', 8.625), ('ein', 1.0078125), ('weißes', 0.76953125), ('Bücherregal', 0.30078125), ('erhalten', 9.25), (',', 5.03125), ('weil', 1.8984375), ('er', 1.171875), ('in', 5.03125), ('eine', 3.9375), ('WG', 7.5), ('gezogen', 0.37890625), ('ist', 0.023193359375), ('.', 1.6328125)]",9.25
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,aii,bi,1,positive,126,geschreinert,75.0,8.375,"[('Vor', 17.638671875), ('zwei', 1.8125), ('Wochen', 2.90625), ('hat', 0.1650390625), ('Linda', 0.8515625), ('wieder', 8.375), ('ein', 1.2734375), ('weißes', 0.73046875), ('Bücherregal', 0.345703125), ('geschreinert', 12.90625), (',', 5.625), ('weil', 2.09375), ('sie', 1.1015625), ('in', 4.90625), ('eine', 3.90625), ('WG', 8.5), ('gezogen', 0.41015625), ('ist', 0.05322265625), ('.', 1.4609375)]",12.90625
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,aii,bi,2,neutral,126,geschreinert,79.5,6.375,"[('Vor', 17.638671875), ('zwei', 1.8125), ('Wochen', 2.90625), ('hat', 0.1650390625), ('Timo', 5.2021484375), ('wieder', 6.375), ('ein', 1.3515625), ('weißes', 0.98828125), ('Bücherregal', 0.55859375), ('geschreinert', 12.6943359375), (',', 5.84375), ('weil', 1.9609375), ('er', 2.265625), ('in', 4.75), ('eine', 4.09375), ('WG', 8.8125), ('gezogen', 0.566375732421875), ('ist', 0.060546875), ('.', 1.421875)]",12.6943359375
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,aii,bii,1,neutral,127,erhalten,70.5,8.375,"[('Vor', 17.638671875), ('zwei', 1.8125), ('Wochen', 2.90625), ('hat', 0.1650390625), ('Linda', 0.8515625), ('wieder', 8.375), ('ein', 1.2734375), ('weißes', 0.73046875), ('Bücherregal', 0.345703125), ('erhalten', 9.375), (',', 5.34375), ('weil', 2.09375), ('sie', 1.0078125), ('in', 4.9375), ('eine', 3.8125), ('WG', 7.9375), ('gezogen', 0.3515625), ('ist', 0.023193359375), ('.', 1.6015625)]",9.375
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,aii,bii,2,positive,127,erhalten,75.0,6.375,"[('Vor', 17.638671875), ('zwei', 1.8125), ('Wochen', 2.90625), ('hat', 0.1650390625), ('Timo', 5.2021484375), ('wieder', 6.375), ('ein', 1.3515625), ('weißes', 0.98828125), ('Bücherregal', 0.55859375), ('erhalten', 9.0), (',', 5.4375), ('weil', 2.359375), ('er', 2.0625), ('in', 4.65625), ('eine', 4.0), ('WG', 8.5), ('gezogen', 0.50390625), ('ist', 0.03076171875), ('.', 1.6015625)]",9.0
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bi,1,positive,128,erfahren,69.0,5.65625,"[('Vor', 19.921875), ('drei', 3.28125), ('Tagen', 2.625), ('hat', 0.984375), ('Greta', 3.132781982421875), ('wieder', 5.65625), ('ein', 2.984375), ('peinliches', 3.429656982421875), ('Geheimnis', 0.05322265625), ('erfahren', 4.5), (',', 3.171875), ('als', 3.609375), ('sie', 0.48046875), ('an', 4.375), ('einem', 1.78125), ('Klassentreffen', 6.8232421875), ('teilgenommen', 1.060546875), ('hat', 0.03076171875), ('.', 0.859375)]",4.5
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,ai,bi,2,neutral,128,erfahren,68.0,4.75,"[('Vor', 19.921875), ('drei', 3.28125), ('Tagen', 2.625), ('hat', 0.984375), ('Timo', 2.8818359375), ('wieder', 4.75), ('ein', 2.875), ('peinliches', 2.289031982421875), ('Geheimnis', 0.038330078125), ('erfahren', 6.8125), (',', 3.65625), ('als', 3.5625), ('er', 0.345703125), ('an', 4.25), ('einem', 1.796875), ('Klassentreffen', 6.36279296875), ('teilgenommen', 0.892578125), ('hat', 0.023193359375), ('.', 0.8984375)]",6.8125
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bii,1,neutral,129,preisgegeben,69.5,5.65625,"[('Vor', 19.921875), ('drei', 3.28125), ('Tagen', 2.625), ('hat', 0.984375), ('Greta', 3.132781982421875), ('wieder', 5.65625), ('ein', 2.984375), ('peinliches', 3.429656982421875), ('Geheimnis', 0.05322265625), ('preisgegeben', 5.402801513671875), (',', 3.9375), ('als', 3.375), ('sie', 0.3125), ('an', 4.65625), ('einem', 2.140625), ('Klassentreffen', 5.81298828125), ('teilgenommen', 1.171875), ('hat', 0.038330078125), ('.', 0.76953125)]",5.402801513671875
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,ai,bii,2,positive,129,preisgegeben,67.0,4.75,"[('Vor', 19.921875), ('drei', 3.28125), ('Tagen', 2.625), ('hat', 0.984375), ('Timo', 2.8818359375), ('wieder', 4.75), ('ein', 2.875), ('peinliches', 2.289031982421875), ('Geheimnis', 0.038330078125), ('preisgegeben', 5.957977294921875), (',', 4.1875), ('als', 2.875), ('er', 0.2421875), ('an', 4.5625), ('einem', 2.09375), ('Klassentreffen', 5.67236328125), ('teilgenommen', 1.12890625), ('hat', 0.038330078125), ('.', 0.75390625)]",5.957977294921875
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bi,1,neutral,130,erfahren,71.5,5.6875,"[('Vor', 19.6953125), ('drei', 3.25), ('Tagen', 2.78125), ('hat', 1.140625), ('Greta', 3.195281982421875), ('wieder', 5.6875), ('ein', 3.0625), ('peinliches', 2.695281982421875), ('Geheimnis', 0.038330078125), ('erfahren', 7.75), (',', 3.53125), ('als', 3.484375), ('sie', 0.39453125), ('an', 4.3125), ('einem', 1.7265625), ('Klassentreffen', 6.8896484375), ('teilgenommen', 1.09375), ('hat', 0.03076171875), ('.', 0.9296875)]",7.75
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,aii,bi,2,positive,130,erfahren,71.0,5.0,"[('Vor', 19.6953125), ('drei', 3.25), ('Tagen', 2.78125), ('hat', 1.140625), ('Timo', 3.75390625), ('wieder', 5.0), ('ein', 3.0625), ('peinliches', 3.585906982421875), ('Geheimnis', 0.06787109375), ('erfahren', 6.65625), (',', 3.5625), ('als', 3.25), ('er', 0.6328125), ('an', 4.34375), ('einem', 1.71875), ('Klassentreffen', 6.55615234375), ('teilgenommen', 1.041015625), ('hat', 0.023193359375), ('.', 0.91015625)]",6.65625
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bii,1,positive,131,preisgegeben,70.5,5.6875,"[('Vor', 19.6953125), ('drei', 3.25), ('Tagen', 2.78125), ('hat', 1.140625), ('Greta', 3.195281982421875), ('wieder', 5.6875), ('ein', 3.0625), ('peinliches', 2.695281982421875), ('Geheimnis', 0.038330078125), ('preisgegeben', 6.715301513671875), (',', 4.15625), ('als', 3.1875), ('sie', 0.248046875), ('an', 4.5), ('einem', 2.0625), ('Klassentreffen', 6.19580078125), ('teilgenommen', 1.19921875), ('hat', 0.038330078125), ('.', 0.8125)]",6.715301513671875
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,aii,bii,2,neutral,131,preisgegeben,70.0,5.0,"[('Vor', 19.6953125), ('drei', 3.25), ('Tagen', 2.78125), ('hat', 1.140625), ('Timo', 3.75390625), ('wieder', 5.0), ('ein', 3.0625), ('peinliches', 3.585906982421875), ('Geheimnis', 0.06787109375), ('preisgegeben', 6.121551513671875), (',', 3.859375), ('als', 2.78125), ('er', 0.45703125), ('an', 4.46875), ('einem', 2.078125), ('Klassentreffen', 5.64794921875), ('teilgenommen', 1.2734375), ('hat', 0.038330078125), ('.', 0.74609375)]",6.121551513671875
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,1,positive,132,bekommen,60.75,5.40625,"[('Vor', 18.8359375), ('einer', 4.03125), ('Woche', 0.2041015625), ('hat', 0.4609375), ('Sabine', 2.757781982421875), ('wieder', 5.40625), ('einen', 0.87890625), ('neuen', 0.4609375), ('Haarschnitt', 0.068328857421875), ('bekommen', 1.5078125), (',', 3.4375), ('weil', 2.75), ('sie', 0.97265625), ('an', 5.5625), ('einem', 2.25), ('Frisurenwettbewerb', 8.886627197265625), ('teilgenommen', 1.10009765625), ('hat', 0.0458984375), ('.', 1.25)]",1.5078125
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,2,neutral,132,bekommen,61.25,4.78125,"[('Vor', 18.8359375), ('einer', 4.03125), ('Woche', 0.2041015625), ('hat', 0.4609375), ('Timo', 1.320281982421875), ('wieder', 4.78125), ('einen', 0.81640625), ('neuen', 0.3359375), ('Haarschnitt', 0.053680419921875), ('bekommen', 1.828125), (',', 3.5), ('weil', 2.5), ('er', 0.81640625), ('an', 5.53125), ('einem', 2.15625), ('Frisurenwettbewerb', 11.730377197265625), ('teilgenommen', 0.97412109375), ('hat', 0.0458984375), ('.', 1.3046875)]",1.828125
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,1,neutral,133,kreiert,72.0,5.40625,"[('Vor', 18.8359375), ('einer', 4.03125), ('Woche', 0.2041015625), ('hat', 0.4609375), ('Sabine', 2.757781982421875), ('wieder', 5.40625), ('einen', 0.87890625), ('neuen', 0.4609375), ('Haarschnitt', 0.068328857421875), ('kreiert', 11.86767578125), (',', 3.15625), ('weil', 3.046875), ('sie', 0.96484375), ('an', 5.625), ('einem', 2.9375), ('Frisurenwettbewerb', 8.417877197265625), ('teilgenommen', 1.87744140625), ('hat', 0.06787109375), ('.', 1.140625)]",11.86767578125
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,2,positive,133,kreiert,72.5,4.78125,"[('Vor', 18.8359375), ('einer', 4.03125), ('Woche', 0.2041015625), ('hat', 0.4609375), ('Timo', 1.320281982421875), ('wieder', 4.78125), ('einen', 0.81640625), ('neuen', 0.3359375), ('Haarschnitt', 0.053680419921875), ('kreiert', 12.36083984375), (',', 3.4375), ('weil', 2.96875), ('er', 0.7890625), ('an', 5.5625), ('einem', 2.78125), ('Frisurenwettbewerb', 10.347564697265625), ('teilgenommen', 1.9482421875), ('hat', 0.060546875), ('.', 1.1796875)]",12.36083984375
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,1,neutral,134,bekommen,62.0,5.84375,"[('Vor', 18.62890625), ('einer', 4.0625), ('Woche', 0.2041015625), ('hat', 0.5703125), ('Sabine', 2.296875), ('wieder', 5.84375), ('einen', 0.71484375), ('neuen', 0.451171875), ('Haarschnitt', 0.097625732421875), ('bekommen', 1.8984375), (',', 3.6875), ('weil', 2.9375), ('sie', 0.83203125), ('an', 5.6875), ('einem', 2.34375), ('Frisurenwettbewerb', 9.249908447265625), ('teilgenommen', 1.21240234375), ('hat', 0.0458984375), ('.', 1.3203125)]",1.8984375
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,2,positive,134,bekommen,64.5,3.890625,"[('Vor', 18.62890625), ('einer', 4.0625), ('Woche', 0.2041015625), ('hat', 0.5703125), ('Timo', 4.460693359375), ('wieder', 3.890625), ('einen', 0.890625), ('neuen', 0.54296875), ('Haarschnitt', 0.111785888671875), ('bekommen', 1.71875), (',', 3.6875), ('weil', 2.8125), ('er', 1.53125), ('an', 5.3125), ('einem', 2.15625), ('Frisurenwettbewerb', 11.542877197265625), ('teilgenommen', 1.18798828125), ('hat', 0.0458984375), ('.', 1.328125)]",1.71875
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,1,positive,135,kreiert,72.5,5.84375,"[('Vor', 18.62890625), ('einer', 4.0625), ('Woche', 0.2041015625), ('hat', 0.5703125), ('Sabine', 2.296875), ('wieder', 5.84375), ('einen', 0.71484375), ('neuen', 0.451171875), ('Haarschnitt', 0.097625732421875), ('kreiert', 11.904296875), (',', 3.375), ('weil', 3.078125), ('sie', 0.74609375), ('an', 5.6875), ('einem', 2.84375), ('Frisurenwettbewerb', 8.556549072265625), ('teilgenommen', 2.00830078125), ('hat', 0.06787109375), ('.', 1.171875)]",11.904296875
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,2,neutral,135,kreiert,74.5,3.890625,"[('Vor', 18.62890625), ('einer', 4.0625), ('Woche', 0.2041015625), ('hat', 0.5703125), ('Timo', 4.460693359375), ('wieder', 3.890625), ('einen', 0.890625), ('neuen', 0.54296875), ('Haarschnitt', 0.111785888671875), ('kreiert', 11.595703125), (',', 3.421875), ('weil', 3.1875), ('er', 1.515625), ('an', 5.375), ('einem', 2.65625), ('Frisurenwettbewerb', 10.24200439453125), ('teilgenommen', 2.15576171875), ('hat', 0.0751953125), ('.', 1.140625)]",11.595703125
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,ai,bi,1,positive,136,ausgeliehen,82.0,7.875,"[('Vor', 18.31787109375), ('zwei', 2.5), ('Tagen', 1.640625), ('hat', 0.45703125), ('Tina', 2.03125), ('wieder', 7.875), ('eine', 5.09375), ('kleine', 5.9375), ('Geldsumme', 3.83203125), ('ausgeliehen', 4.689422607421875), (',', 3.6875), ('als', 5.625), ('sie', 1.15625), ('in', 4.25), ('einer', 2.34375), ('Kneipe', 2.435028076171875), ('verabredet', 8.9293212890625), ('war', 0.1455078125), ('.', 0.9765625)]",4.689422607421875
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,ai,bi,2,neutral,136,ausgeliehen,83.5,8.375,"[('Vor', 18.31787109375), ('zwei', 2.5), ('Tagen', 1.640625), ('hat', 0.45703125), ('Timo', 0.78125), ('wieder', 8.375), ('eine', 5.09375), ('kleine', 6.15625), ('Geldsumme', 3.6640625), ('ausgeliehen', 4.847625732421875), (',', 3.734375), ('als', 5.9375), ('er', 2.265625), ('in', 4.59375), ('einer', 2.5), ('Kneipe', 2.171112060546875), ('verabredet', 9.4449462890625), ('war', 0.0458984375), ('.', 0.953125)]",4.847625732421875
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",35,ai,bii,1,neutral,137,verliehen,85.0,7.875,"[('Vor', 18.31787109375), ('zwei', 2.5), ('Tagen', 1.640625), ('hat', 0.45703125), ('Tina', 2.03125), ('wieder', 7.875), ('eine', 5.09375), ('kleine', 5.9375), ('Geldsumme', 3.83203125), ('verliehen', 7.882568359375), (',', 3.375), ('als', 5.53125), ('sie', 1.2109375), ('in', 4.375), ('einer', 2.125), ('Kneipe', 2.303680419921875), ('verabredet', 9.5386962890625), ('war', 0.060546875), ('.', 0.921875)]",7.882568359375
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",35,ai,bii,2,positive,137,verliehen,85.5,8.375,"[('Vor', 18.31787109375), ('zwei', 2.5), ('Tagen', 1.640625), ('hat', 0.45703125), ('Timo', 0.78125), ('wieder', 8.375), ('eine', 5.09375), ('kleine', 6.15625), ('Geldsumme', 3.6640625), ('verliehen', 7.663818359375), (',', 3.46875), ('als', 5.625), ('er', 1.828125), ('in', 4.8125), ('einer', 2.21875), ('Kneipe', 2.187225341796875), ('verabredet', 9.85888671875), ('war', 0.038330078125), ('.', 0.90234375)]",7.663818359375
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,aii,bi,1,neutral,138,ausgeliehen,79.5,7.0625,"[('Vor', 17.8251953125), ('zwei', 2.40625), ('Tagen', 1.8046875), ('hat', 0.369140625), ('Tina', 0.76171875), ('wieder', 7.0625), ('eine', 4.9375), ('kleine', 6.0), ('Geldsumme', 3.66796875), ('ausgeliehen', 4.546844482421875), (',', 4.1875), ('als', 6.09375), ('sie', 1.1484375), ('in', 3.921875), ('einer', 2.265625), ('Kneipe', 2.473602294921875), ('verabredet', 9.0074462890625), ('war', 0.060546875), ('.', 1.0234375)]",4.546844482421875
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,aii,bi,2,positive,138,ausgeliehen,82.5,6.4375,"[('Vor', 17.8251953125), ('zwei', 2.40625), ('Tagen', 1.8046875), ('hat', 0.369140625), ('Timo', 3.7811279296875), ('wieder', 6.4375), ('eine', 5.0625), ('kleine', 6.0625), ('Geldsumme', 3.70703125), ('ausgeliehen', 4.546844482421875), (',', 3.90625), ('als', 5.5625), ('er', 1.484375), ('in', 3.75), ('einer', 2.40625), ('Kneipe', 2.311004638671875), ('verabredet', 9.74951171875), ('war', 0.05322265625), ('.', 1.0390625)]",4.546844482421875
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",35,aii,bii,1,positive,139,verliehen,82.0,7.0625,"[('Vor', 17.8251953125), ('zwei', 2.40625), ('Tagen', 1.8046875), ('hat', 0.369140625), ('Tina', 0.76171875), ('wieder', 7.0625), ('eine', 4.9375), ('kleine', 6.0), ('Geldsumme', 3.66796875), ('verliehen', 7.007568359375), (',', 3.8125), ('als', 5.8125), ('sie', 1.21875), ('in', 4.1875), ('einer', 2.15625), ('Kneipe', 2.380828857421875), ('verabredet', 9.546630859375), ('war', 0.0458984375), ('.', 1.046875)]",7.007568359375
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",35,aii,bii,2,neutral,139,verliehen,84.5,6.4375,"[('Vor', 17.8251953125), ('zwei', 2.40625), ('Tagen', 1.8046875), ('hat', 0.369140625), ('Timo', 3.7811279296875), ('wieder', 6.4375), ('eine', 5.0625), ('kleine', 6.0625), ('Geldsumme', 3.70703125), ('verliehen', 7.4061279296875), (',', 3.6875), ('als', 5.5625), ('er', 1.25), ('in', 3.65625), ('einer', 2.25), ('Kneipe', 2.210418701171875), ('verabredet', 10.07763671875), ('war', 0.038330078125), ('.', 1.0546875)]",7.4061279296875
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",36,ai,bi,1,positive,140,erhalten,62.0,4.15625,"[('Vor', 18.02734375), ('zwei', 2.453125), ('Wochen', 1.65625), ('hat', 0.98828125), ('Thorsten', 4.46826171875), ('wieder', 4.15625), ('eine', 1.5546875), ('dringende', 1.4217529296875), ('Erinnerung', 0.3125), ('erhalten', 4.90625), (',', 1.484375), ('während', 7.5), ('er', 1.3515625), ('an', 3.625), ('einem', 1.2578125), ('Projekt', 3.453125), ('gearbeitet', 2.3123779296875), ('hat', 0.10400390625), ('.', 1.0390625)]",4.90625
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",36,ai,bi,2,neutral,140,erhalten,62.25,7.125,"[('Vor', 18.02734375), ('zwei', 2.453125), ('Wochen', 1.65625), ('hat', 0.98828125), ('Karl', 2.359375), ('wieder', 7.125), ('eine', 1.2734375), ('dringende', 1.1717529296875), ('Erinnerung', 0.259765625), ('erhalten', 4.9375), (',', 1.4609375), ('während', 7.6875), ('er', 1.1015625), ('an', 3.546875), ('einem', 1.34375), ('Projekt', 3.421875), ('gearbeitet', 2.132781982421875), ('hat', 0.08984375), ('.', 1.1015625)]",4.9375
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",36,ai,bii,1,neutral,141,verschickt,66.5,4.15625,"[('Vor', 18.02734375), ('zwei', 2.453125), ('Wochen', 1.65625), ('hat', 0.98828125), ('Thorsten', 4.46826171875), ('wieder', 4.15625), ('eine', 1.5546875), ('dringende', 1.4217529296875), ('Erinnerung', 0.3125), ('verschickt', 5.741943359375), (',', 1.9375), ('während', 7.5), ('er', 1.875), ('an', 4.25), ('einem', 2.0625), ('Projekt', 4.375), ('gearbeitet', 2.492156982421875), ('hat', 0.1455078125), ('.', 1.328125)]",5.741943359375
Vor einem Monat hat Karl Thorsten eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Karl wieder eine dringende Erinnerung verschickt, während er an einem Projekt gearbeitet hat.",36,ai,bii,2,positive,141,verschickt,67.0,7.125,"[('Vor', 18.02734375), ('zwei', 2.453125), ('Wochen', 1.65625), ('hat', 0.98828125), ('Karl', 2.359375), ('wieder', 7.125), ('eine', 1.2734375), ('dringende', 1.1717529296875), ('Erinnerung', 0.259765625), ('verschickt', 6.023193359375), (',', 1.921875), ('während', 7.65625), ('er', 1.5703125), ('an', 4.25), ('einem', 2.015625), ('Projekt', 4.375), ('gearbeitet', 2.484375), ('hat', 0.1455078125), ('.', 1.34375)]",6.023193359375
Vor einem Monat hat Thorsten Karl eine dringende Erinnerung per Mail zukommen lassen.,"Vor zwei Wochen hat Thorsten wieder eine dringende Erinnerung erhalten, während er an einem Projekt gearbeitet hat.",36,aii,bi,1,neutral,142,erhalten,61.5,6.8125,"[('Vor', 17.8603515625), ('zwei', 2.71875), ('Wochen', 1.828125), ('hat', 1.03125), ('Thorsten', 1.679656982421875), ('wieder', 6.8125), ('eine', 1.1484375), ('dringende', 1.1326904296875), ('Erinnerung', 0.2109375), ('erhalten', 5.21875), (',', 1.6484375), ('während', 7.5625), ('er', 1.21875), ('an', 3.59375), ('einem', 1.296875), ('Projekt', 3.140625), ('gearbeitet', 2.085906982421875), ('hat', 0.08984375), ('.', 1.1015625)]",5.21875
