premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",31,ai,bi,1,positive,120,bekommen,85.0,6.28125,"[('Vor', 16.55322265625), ('vier', 2.3125), ('Tagen', 3.34375), ('hat', 0.4609375), ('Judith', 1.890625), ('wieder', 6.28125), ('eine', 3.828125), ('wohltuende', 12.85125732421875), ('Massage', 0.15234375), ('bekommen', 2.25), (',', 3.0), ('während', 4.5), ('sie', 2.53125), ('mit', 3.078125), ('einer', 3.5625), ('Freundin', 2.484375), ('gelernt', 14.1875), ('hat', 0.10400390625), ('.', 1.828125)]",2.25
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",31,ai,bi,2,neutral,120,bekommen,86.0,7.09375,"[('Vor', 16.55322265625), ('vier', 2.3125), ('Tagen', 3.34375), ('hat', 0.4609375), ('Timo', 0.578125), ('wieder', 7.09375), ('eine', 4.03125), ('wohltuende', 12.75750732421875), ('Massage', 0.11767578125), ('bekommen', 2.71875), (',', 2.875), ('während', 4.4375), ('er', 2.71875), ('mit', 3.1875), ('einer', 3.953125), ('Freundin', 3.078125), ('gelernt', 14.53125), ('hat', 0.12451171875), ('.', 1.0078125)]",2.71875
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",31,ai,bii,1,neutral,121,gegeben,85.0,6.28125,"[('Vor', 16.55322265625), ('vier', 2.3125), ('Tagen', 3.34375), ('hat', 0.4609375), ('Judith', 1.890625), ('wieder', 6.28125), ('eine', 3.828125), ('wohltuende', 12.85125732421875), ('Massage', 0.15234375), ('gegeben', 5.7421875), (',', 2.703125), ('während', 3.5625), ('sie', 2.390625), ('mit', 2.6875), ('einer', 4.15625), ('Freundin', 1.875), ('gelernt', 12.375), ('hat', 0.265625), ('.', 1.40625)]",5.7421875
Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",31,ai,bii,2,positive,121,gegeben,85.5,7.09375,"[('Vor', 16.55322265625), ('vier', 2.3125), ('Tagen', 3.34375), ('hat', 0.4609375), ('Timo', 0.578125), ('wieder', 7.09375), ('eine', 4.03125), ('wohltuende', 12.75750732421875), ('Massage', 0.11767578125), ('gegeben', 3.2314453125), (',', 2.625), ('während', 3.8125), ('er', 2.625), ('mit', 2.921875), ('einer', 4.34375), ('Freundin', 2.4375), ('gelernt', 15.0625), ('hat', 0.1455078125), ('.', 0.87109375)]",3.2314453125
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",31,aii,bi,1,neutral,122,bekommen,85.0,7.40625,"[('Vor', 16.5751953125), ('vier', 2.40625), ('Tagen', 3.34375), ('hat', 0.435546875), ('Judith', 1.109375), ('wieder', 7.40625), ('eine', 3.859375), ('wohltuende', 12.21856689453125), ('Massage', 0.158203125), ('bekommen', 2.515625), (',', 2.921875), ('während', 4.875), ('sie', 1.6328125), ('mit', 3.1875), ('einer', 3.53125), ('Freundin', 2.734375), ('gelernt', 14.09375), ('hat', 0.1318359375), ('.', 1.71875)]",2.515625
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",31,aii,bi,2,positive,122,bekommen,86.0,6.0,"[('Vor', 16.5751953125), ('vier', 2.40625), ('Tagen', 3.34375), ('hat', 0.435546875), ('Timo', 1.179656982421875), ('wieder', 6.0), ('eine', 3.609375), ('wohltuende', 12.834930419921875), ('Massage', 0.138671875), ('bekommen', 2.40625), (',', 2.96875), ('während', 4.59375), ('er', 2.21875), ('mit', 3.0625), ('einer', 3.1875), ('Freundin', 5.375), ('gelernt', 14.5625), ('hat', 0.1455078125), ('.', 0.9765625)]",2.40625
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",31,aii,bii,1,positive,123,gegeben,84.5,7.40625,"[('Vor', 16.5751953125), ('vier', 2.40625), ('Tagen', 3.34375), ('hat', 0.435546875), ('Judith', 1.109375), ('wieder', 7.40625), ('eine', 3.859375), ('wohltuende', 12.21856689453125), ('Massage', 0.158203125), ('gegeben', 5.48828125), (',', 2.78125), ('während', 4.0), ('sie', 1.9453125), ('mit', 2.5625), ('einer', 4.1875), ('Freundin', 2.296875), ('gelernt', 11.851531982421875), ('hat', 0.2353515625), ('.', 1.453125)]",5.48828125
Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",31,aii,bii,2,neutral,123,gegeben,87.0,6.0,"[('Vor', 16.5751953125), ('vier', 2.40625), ('Tagen', 3.34375), ('hat', 0.435546875), ('Timo', 1.179656982421875), ('wieder', 6.0), ('eine', 3.609375), ('wohltuende', 12.834930419921875), ('Massage', 0.138671875), ('gegeben', 5.810546875), (',', 2.8125), ('während', 3.75), ('er', 2.65625), ('mit', 2.75), ('einer', 4.03125), ('Freundin', 2.609375), ('gelernt', 15.0), ('hat', 0.1787109375), ('.', 0.83203125)]",5.810546875
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,ai,bi,1,neutral,124,geschreinert,70.0,5.6875,"[('Vor', 16.288330078125), ('zwei', 1.1796875), ('Wochen', 2.734375), ('hat', 0.486328125), ('Linda', 2.25), ('wieder', 5.6875), ('ein', 0.97265625), ('weißes', 1.5625), ('Bücherregal', 0.2294921875), ('geschreinert', 14.46484375), (',', 2.5), ('weil', 1.5546875), ('sie', 1.0078125), ('in', 4.75), ('eine', 4.5), ('WG', 8.375), ('gezogen', 0.515625), ('ist', 0.0458984375), ('.', 1.0546875)]",14.46484375
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,ai,bi,2,positive,124,geschreinert,70.5,6.25,"[('Vor', 16.288330078125), ('zwei', 1.1796875), ('Wochen', 2.734375), ('hat', 0.486328125), ('Timo', 1.2421875), ('wieder', 6.25), ('ein', 1.1796875), ('weißes', 1.296875), ('Bücherregal', 0.19140625), ('geschreinert', 13.8798828125), (',', 2.609375), ('weil', 1.3828125), ('er', 1.5390625), ('in', 4.90625), ('eine', 4.46875), ('WG', 9.3125), ('gezogen', 0.55078125), ('ist', 0.03076171875), ('.', 1.015625)]",13.8798828125
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,ai,bii,1,positive,125,erhalten,62.0,5.6875,"[('Vor', 16.288330078125), ('zwei', 1.1796875), ('Wochen', 2.734375), ('hat', 0.486328125), ('Linda', 2.25), ('wieder', 5.6875), ('ein', 0.97265625), ('weißes', 1.5625), ('Bücherregal', 0.2294921875), ('erhalten', 8.125), (',', 2.71875), ('weil', 2.421875), ('sie', 0.8125), ('in', 4.4375), ('eine', 4.0625), ('WG', 6.5625), ('gezogen', 0.53125), ('ist', 0.023193359375), ('.', 0.859375)]",8.125
Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,ai,bii,2,neutral,125,erhalten,62.75,6.25,"[('Vor', 16.288330078125), ('zwei', 1.1796875), ('Wochen', 2.734375), ('hat', 0.486328125), ('Timo', 1.2421875), ('wieder', 6.25), ('ein', 1.1796875), ('weißes', 1.296875), ('Bücherregal', 0.19140625), ('erhalten', 8.8125), (',', 2.75), ('weil', 2.15625), ('er', 1.2734375), ('in', 4.8125), ('eine', 4.3125), ('WG', 6.375), ('gezogen', 0.494140625), ('ist', 0.0155029296875), ('.', 0.86328125)]",8.8125
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",32,aii,bi,1,positive,126,geschreinert,72.5,6.59375,"[('Vor', 16.913330078125), ('zwei', 1.390625), ('Wochen', 2.734375), ('hat', 0.52734375), ('Linda', 1.28125), ('wieder', 6.59375), ('ein', 0.99609375), ('weißes', 0.9609375), ('Bücherregal', 0.1650390625), ('geschreinert', 16.16455078125), (',', 2.8125), ('weil', 1.984375), ('sie', 0.96484375), ('in', 4.8125), ('eine', 4.3125), ('WG', 8.25), ('gezogen', 0.62109375), ('ist', 0.03076171875), ('.', 1.1796875)]",16.16455078125
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",32,aii,bi,2,neutral,126,geschreinert,79.0,5.1875,"[('Vor', 16.913330078125), ('zwei', 1.390625), ('Wochen', 2.734375), ('hat', 0.52734375), ('Timo', 5.31201171875), ('wieder', 5.1875), ('ein', 1.1796875), ('weißes', 1.2734375), ('Bücherregal', 0.30078125), ('geschreinert', 16.40234375), (',', 2.6875), ('weil', 2.078125), ('er', 3.21875), ('in', 4.875), ('eine', 4.03125), ('WG', 8.75), ('gezogen', 0.76953125), ('ist', 0.060546875), ('.', 1.109375)]",16.40234375
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",32,aii,bii,1,neutral,127,erhalten,64.0,6.59375,"[('Vor', 16.913330078125), ('zwei', 1.390625), ('Wochen', 2.734375), ('hat', 0.52734375), ('Linda', 1.28125), ('wieder', 6.59375), ('ein', 0.99609375), ('weißes', 0.9609375), ('Bücherregal', 0.1650390625), ('erhalten', 8.8125), (',', 2.6875), ('weil', 2.625), ('sie', 0.70703125), ('in', 4.5), ('eine', 3.84375), ('WG', 7.78125), ('gezogen', 0.69921875), ('ist', 0.023193359375), ('.', 0.9609375)]",8.8125
Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",32,aii,bii,2,positive,127,erhalten,69.0,5.1875,"[('Vor', 16.913330078125), ('zwei', 1.390625), ('Wochen', 2.734375), ('hat', 0.52734375), ('Timo', 5.31201171875), ('wieder', 5.1875), ('ein', 1.1796875), ('weißes', 1.2734375), ('Bücherregal', 0.30078125), ('erhalten', 8.25), (',', 2.65625), ('weil', 2.859375), ('er', 2.703125), ('in', 4.1875), ('eine', 4.0), ('WG', 7.75), ('gezogen', 0.890625), ('ist', 0.023193359375), ('.', 0.99609375)]",8.25
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bi,1,positive,128,erfahren,68.0,5.875,"[('Vor', 19.03125), ('drei', 3.140625), ('Tagen', 2.203125), ('hat', 1.53125), ('Greta', 2.4217529296875), ('wieder', 5.875), ('ein', 3.84375), ('peinliches', 2.726531982421875), ('Geheimnis', 0.12451171875), ('erfahren', 5.8125), (',', 1.640625), ('als', 3.6875), ('sie', 0.62109375), ('an', 4.71875), ('einem', 1.6015625), ('Klassentreffen', 7.20947265625), ('teilgenommen', 1.11328125), ('hat', 0.060546875), ('.', 0.6015625)]",5.8125
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,ai,bi,2,neutral,128,erfahren,65.0,5.0,"[('Vor', 19.03125), ('drei', 3.140625), ('Tagen', 2.203125), ('hat', 1.53125), ('Timo', 1.99951171875), ('wieder', 5.0), ('ein', 3.265625), ('peinliches', 1.515594482421875), ('Geheimnis', 0.08251953125), ('erfahren', 7.0625), (',', 1.859375), ('als', 3.953125), ('er', 0.373046875), ('an', 4.71875), ('einem', 1.7421875), ('Klassentreffen', 6.00390625), ('teilgenommen', 1.06640625), ('hat', 0.05322265625), ('.', 0.5625)]",7.0625
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,ai,bii,1,neutral,129,preisgegeben,65.5,5.875,"[('Vor', 19.03125), ('drei', 3.140625), ('Tagen', 2.203125), ('hat', 1.53125), ('Greta', 2.4217529296875), ('wieder', 5.875), ('ein', 3.84375), ('peinliches', 2.726531982421875), ('Geheimnis', 0.12451171875), ('preisgegeben', 4.79150390625), (',', 2.390625), ('als', 3.234375), ('sie', 0.283203125), ('an', 4.5), ('einem', 1.6171875), ('Klassentreffen', 6.10791015625), ('teilgenommen', 1.03125), ('hat', 0.08984375), ('.', 0.5546875)]",4.79150390625
Letzten Monat hat Timo Greta ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,ai,bii,2,positive,129,preisgegeben,63.0,5.0,"[('Vor', 19.03125), ('drei', 3.140625), ('Tagen', 2.203125), ('hat', 1.53125), ('Timo', 1.99951171875), ('wieder', 5.0), ('ein', 3.265625), ('peinliches', 1.515594482421875), ('Geheimnis', 0.08251953125), ('preisgegeben', 5.21484375), (',', 2.5625), ('als', 3.203125), ('er', 0.259765625), ('an', 4.625), ('einem', 1.6875), ('Klassentreffen', 5.83251953125), ('teilgenommen', 1.09375), ('hat', 0.08251953125), ('.', 0.5546875)]",5.21484375
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis erfahren, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bi,1,neutral,130,erfahren,69.0,5.8125,"[('Vor', 18.71875), ('drei', 3.140625), ('Tagen', 2.40625), ('hat', 1.609375), ('Greta', 2.65576171875), ('wieder', 5.8125), ('ein', 3.5), ('peinliches', 2.164031982421875), ('Geheimnis', 0.08984375), ('erfahren', 7.78125), (',', 1.921875), ('als', 3.875), ('sie', 0.39453125), ('an', 4.46875), ('einem', 1.703125), ('Klassentreffen', 6.96337890625), ('teilgenommen', 1.158203125), ('hat', 0.06787109375), ('.', 0.609375)]",7.78125
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis erfahren, als er an einem Klassentreffen teilgenommen hat.",33,aii,bi,2,positive,130,erfahren,68.0,5.21875,"[('Vor', 18.71875), ('drei', 3.140625), ('Tagen', 2.40625), ('hat', 1.609375), ('Timo', 2.34326171875), ('wieder', 5.21875), ('ein', 3.59375), ('peinliches', 2.523406982421875), ('Geheimnis', 0.1650390625), ('erfahren', 6.59375), (',', 1.9296875), ('als', 3.9375), ('er', 0.6015625), ('an', 4.875), ('einem', 1.46875), ('Klassentreffen', 6.80419921875), ('teilgenommen', 1.1953125), ('hat', 0.060546875), ('.', 0.63671875)]",6.59375
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Greta wieder ein peinliches Geheimnis preisgegeben, als sie an einem Klassentreffen teilgenommen hat.",33,aii,bii,1,positive,131,preisgegeben,65.5,5.8125,"[('Vor', 18.71875), ('drei', 3.140625), ('Tagen', 2.40625), ('hat', 1.609375), ('Greta', 2.65576171875), ('wieder', 5.8125), ('ein', 3.5), ('peinliches', 2.164031982421875), ('Geheimnis', 0.08984375), ('preisgegeben', 5.44775390625), (',', 2.53125), ('als', 3.046875), ('sie', 0.1982421875), ('an', 4.4375), ('einem', 1.65625), ('Klassentreffen', 6.1767578125), ('teilgenommen', 1.119140625), ('hat', 0.10400390625), ('.', 0.5625)]",5.44775390625
Letzten Monat hat Greta Timo ein peinliches Geheimnis verraten.,"Vor drei Tagen hat Timo wieder ein peinliches Geheimnis preisgegeben, als er an einem Klassentreffen teilgenommen hat.",33,aii,bii,2,neutral,131,preisgegeben,64.5,5.21875,"[('Vor', 18.71875), ('drei', 3.140625), ('Tagen', 2.40625), ('hat', 1.609375), ('Timo', 2.34326171875), ('wieder', 5.21875), ('ein', 3.59375), ('peinliches', 2.523406982421875), ('Geheimnis', 0.1650390625), ('preisgegeben', 4.68359375), (',', 2.484375), ('als', 3.28125), ('er', 0.294921875), ('an', 4.5625), ('einem', 1.484375), ('Klassentreffen', 5.8193359375), ('teilgenommen', 1.29296875), ('hat', 0.0751953125), ('.', 0.640625)]",4.68359375
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,1,positive,132,bekommen,59.25,5.4375,"[('Vor', 17.2216796875), ('einer', 4.875), ('Woche', 0.08984375), ('hat', 0.84375), ('Sabine', 2.28125), ('wieder', 5.4375), ('einen', 0.8046875), ('neuen', 0.53125), ('Haarschnitt', 0.1263427734375), ('bekommen', 2.171875), (',', 2.921875), ('weil', 2.875), ('sie', 0.69140625), ('an', 6.125), ('einem', 1.4140625), ('Frisurenwettbewerb', 8.51953125), ('teilgenommen', 1.1004638671875), ('hat', 0.08251953125), ('.', 1.0546875)]",2.171875
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bi,2,neutral,132,bekommen,60.0,5.25,"[('Vor', 17.2216796875), ('einer', 4.875), ('Woche', 0.08984375), ('hat', 0.84375), ('Timo', 0.9765625), ('wieder', 5.25), ('einen', 0.8125), ('neuen', 0.5234375), ('Haarschnitt', 0.097625732421875), ('bekommen', 2.46875), (',', 2.984375), ('weil', 2.75), ('er', 0.91015625), ('an', 6.375), ('einem', 1.15625), ('Frisurenwettbewerb', 10.726531982421875), ('teilgenommen', 0.93603515625), ('hat', 0.06787109375), ('.', 1.046875)]",2.46875
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,1,neutral,133,kreiert,68.5,5.4375,"[('Vor', 17.2216796875), ('einer', 4.875), ('Woche', 0.08984375), ('hat', 0.84375), ('Sabine', 2.28125), ('wieder', 5.4375), ('einen', 0.8046875), ('neuen', 0.53125), ('Haarschnitt', 0.1263427734375), ('kreiert', 10.96484375), (',', 2.28125), ('weil', 2.8125), ('sie', 0.98828125), ('an', 6.03125), ('einem', 2.296875), ('Frisurenwettbewerb', 7.73828125), ('teilgenommen', 1.93603515625), ('hat', 0.08984375), ('.', 1.046875)]",10.96484375
Vor vier Monaten hat Timo Sabine einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,ai,bii,2,positive,133,kreiert,70.0,5.25,"[('Vor', 17.2216796875), ('einer', 4.875), ('Woche', 0.08984375), ('hat', 0.84375), ('Timo', 0.9765625), ('wieder', 5.25), ('einen', 0.8125), ('neuen', 0.5234375), ('Haarschnitt', 0.097625732421875), ('kreiert', 11.7275390625), (',', 2.4375), ('weil', 2.671875), ('er', 1.0078125), ('an', 6.09375), ('einem', 2.03125), ('Frisurenwettbewerb', 10.378875732421875), ('teilgenommen', 1.95166015625), ('hat', 0.08984375), ('.', 1.0546875)]",11.7275390625
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt bekommen, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,1,neutral,134,bekommen,58.25,5.40625,"[('Vor', 16.87451171875), ('einer', 4.78125), ('Woche', 0.08251953125), ('hat', 0.83984375), ('Sabine', 1.890625), ('wieder', 5.40625), ('einen', 0.6640625), ('neuen', 0.470703125), ('Haarschnitt', 0.125457763671875), ('bekommen', 2.390625), (',', 2.984375), ('weil', 2.96875), ('sie', 0.6328125), ('an', 6.125), ('einem', 1.5546875), ('Frisurenwettbewerb', 8.26953125), ('teilgenommen', 1.1396484375), ('hat', 0.0751953125), ('.', 1.0390625)]",2.390625
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt bekommen, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bi,2,positive,134,bekommen,60.0,4.25,"[('Vor', 16.87451171875), ('einer', 4.78125), ('Woche', 0.08251953125), ('hat', 0.83984375), ('Timo', 2.023406982421875), ('wieder', 4.25), ('einen', 0.77734375), ('neuen', 0.53515625), ('Haarschnitt', 0.1610107421875), ('bekommen', 2.15625), (',', 2.78125), ('weil', 3.1875), ('er', 1.3203125), ('an', 6.03125), ('einem', 1.0703125), ('Frisurenwettbewerb', 11.074188232421875), ('teilgenommen', 0.959442138671875), ('hat', 0.08251953125), ('.', 1.0)]",2.15625
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Sabine wieder einen neuen Haarschnitt kreiert, weil sie an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,1,positive,135,kreiert,67.5,5.40625,"[('Vor', 16.87451171875), ('einer', 4.78125), ('Woche', 0.08251953125), ('hat', 0.83984375), ('Sabine', 1.890625), ('wieder', 5.40625), ('einen', 0.6640625), ('neuen', 0.470703125), ('Haarschnitt', 0.125457763671875), ('kreiert', 11.1943359375), (',', 2.375), ('weil', 2.859375), ('sie', 0.609375), ('an', 6.0625), ('einem', 2.125), ('Frisurenwettbewerb', 7.882781982421875), ('teilgenommen', 1.97509765625), ('hat', 0.0966796875), ('.', 1.09375)]",11.1943359375
Vor vier Monaten hat Sabine Timo einen neuen Haarschnitt verpasst.,"Vor einer Woche hat Timo wieder einen neuen Haarschnitt kreiert, weil er an einem Frisurenwettbewerb teilgenommen hat.",34,aii,bii,2,neutral,135,kreiert,69.5,4.25,"[('Vor', 16.87451171875), ('einer', 4.78125), ('Woche', 0.08251953125), ('hat', 0.83984375), ('Timo', 2.023406982421875), ('wieder', 4.25), ('einen', 0.77734375), ('neuen', 0.53515625), ('Haarschnitt', 0.1610107421875), ('kreiert', 10.92333984375), (',', 2.21875), ('weil', 3.21875), ('er', 1.640625), ('an', 5.90625), ('einem', 2.0625), ('Frisurenwettbewerb', 10.29296875), ('teilgenommen', 1.88818359375), ('hat', 0.11083984375), ('.', 0.99609375)]",10.92333984375
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,ai,bi,1,positive,136,ausgeliehen,76.5,5.90625,"[('Vor', 16.15576171875), ('zwei', 1.484375), ('Tagen', 2.375), ('hat', 0.384765625), ('Tina', 1.34375), ('wieder', 5.90625), ('eine', 5.0), ('kleine', 6.25), ('Geldsumme', 4.16796875), ('ausgeliehen', 4.649169921875), (',', 1.984375), ('als', 5.4375), ('sie', 1.8984375), ('in', 4.375), ('einer', 2.09375), ('Kneipe', 2.6796875), ('verabredet', 9.484100341796875), ('war', 0.038330078125), ('.', 0.73046875)]",4.649169921875
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,ai,bi,2,neutral,136,ausgeliehen,78.5,7.71875,"[('Vor', 16.15576171875), ('zwei', 1.484375), ('Tagen', 2.375), ('hat', 0.384765625), ('Timo', 1.101531982421875), ('wieder', 7.71875), ('eine', 4.8125), ('kleine', 6.3125), ('Geldsumme', 3.76171875), ('ausgeliehen', 4.75), (',', 1.9453125), ('als', 5.34375), ('er', 2.234375), ('in', 5.1875), ('einer', 2.1875), ('Kneipe', 2.5419921875), ('verabredet', 9.624725341796875), ('war', 0.038330078125), ('.', 0.76171875)]",4.75
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme verliehen, als sie in einer Kneipe verabredet war.",35,ai,bii,1,neutral,137,verliehen,81.5,5.90625,"[('Vor', 16.15576171875), ('zwei', 1.484375), ('Tagen', 2.375), ('hat', 0.384765625), ('Tina', 1.34375), ('wieder', 5.90625), ('eine', 5.0), ('kleine', 6.25), ('Geldsumme', 4.16796875), ('verliehen', 8.9998779296875), (',', 1.828125), ('als', 5.1875), ('sie', 1.765625), ('in', 5.0625), ('einer', 2.125), ('Kneipe', 2.77734375), ('verabredet', 9.655975341796875), ('war', 0.03076171875), ('.', 0.8125)]",8.9998779296875
Vorletzte Woche hat Timo Tina fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme verliehen, als er in einer Kneipe verabredet war.",35,ai,bii,2,positive,137,verliehen,82.5,7.71875,"[('Vor', 16.15576171875), ('zwei', 1.484375), ('Tagen', 2.375), ('hat', 0.384765625), ('Timo', 1.101531982421875), ('wieder', 7.71875), ('eine', 4.8125), ('kleine', 6.3125), ('Geldsumme', 3.76171875), ('verliehen', 8.3436279296875), (',', 1.7265625), ('als', 5.03125), ('er', 1.984375), ('in', 5.8125), ('einer', 2.1875), ('Kneipe', 2.779296875), ('verabredet', 9.968505859375), ('war', 0.03076171875), ('.', 0.76171875)]",8.3436279296875
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Tina wieder eine kleine Geldsumme ausgeliehen, als sie in einer Kneipe verabredet war.",35,aii,bi,1,neutral,138,ausgeliehen,75.5,6.125,"[('Vor', 15.90576171875), ('zwei', 1.3828125), ('Tagen', 2.84375), ('hat', 0.39453125), ('Tina', 1.359375), ('wieder', 6.125), ('eine', 4.71875), ('kleine', 6.3125), ('Geldsumme', 3.80078125), ('ausgeliehen', 4.578369140625), (',', 2.15625), ('als', 5.25), ('sie', 1.5625), ('in', 4.34375), ('einer', 2.1875), ('Kneipe', 2.740234375), ('verabredet', 9.312225341796875), ('war', 0.03076171875), ('.', 0.73046875)]",4.578369140625
Vorletzte Woche hat Tina Timo fünf Euro geborgt.,"Vor zwei Tagen hat Timo wieder eine kleine Geldsumme ausgeliehen, als er in einer Kneipe verabredet war.",35,aii,bi,2,positive,138,ausgeliehen,76.5,4.71875,"[('Vor', 15.90576171875), ('zwei', 1.3828125), ('Tagen', 2.84375), ('hat', 0.39453125), ('Timo', 3.507568359375), ('wieder', 4.71875), ('eine', 4.78125), ('kleine', 6.25), ('Geldsumme', 3.703125), ('ausgeliehen', 4.77197265625), (',', 2.265625), ('als', 5.0), ('er', 1.7421875), ('in', 4.0625), ('einer', 2.140625), ('Kneipe', 2.595703125), ('verabredet', 9.921600341796875), ('war', 0.038330078125), ('.', 0.71484375)]",4.77197265625
