id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,meta-llama/Llama-3.1-8B-Instruct_pred_label,meta-llama/Llama-3.1-8B-Instruct_p_entailment,meta-llama/Llama-3.1-8B-Instruct_p_neutral,meta-llama/Llama-3.1-8B-Instruct_p_contradiction
29_aii_bi2_once_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel bekommen, als sie auf einer Lebensmittelmesse unterwegs war.",Sabine hat einmal eine knusprige Brezel bekommen.,unknown,29,aii,bi,2,positive,once,False,,,entailment,0.893,0.0128,0.0942
29_aii_bi2_twice_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel bekommen, als sie auf einer Lebensmittelmesse unterwegs war.",Sabine hat mindestens zweimal eine knusprige Brezel bekommen.,entailment,29,aii,bi,2,positive,twice,False,,,entailment,0.9363,0.0017,0.0621
29_aii_bi2_cannot_say_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel bekommen, als sie auf einer Lebensmittelmesse unterwegs war.","Es lässt sich nicht sagen, wie oft Sabine eine knusprige Brezel bekommen hat.",unknown,29,aii,bi,2,positive,cannot say,False,,,neutral,0.1041,0.6496,0.2463
29_aii_bii1_once_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Judith wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.",Judith hat einmal eine knusprige Brezel besorgt.,unknown,29,aii,bii,1,positive,once,False,,,entailment,0.9024,0.0078,0.0898
29_aii_bii1_twice_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Judith wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.",Judith hat mindestens zweimal eine knusprige Brezel besorgt.,entailment,29,aii,bii,1,positive,twice,False,,,entailment,0.9503,0.0006,0.049
29_aii_bii1_cannot_say_pos,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Judith wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.","Es lässt sich nicht sagen, wie oft Judith eine knusprige Brezel besorgt hat.",unknown,29,aii,bii,1,positive,cannot say,False,,,neutral,0.1059,0.6726,0.2214
29_aii_bii2_once_neu,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.",Sabine hat einmal eine knusprige Brezel besorgt.,entailment,29,aii,bii,2,neutral,once,False,,,entailment,0.8456,0.0277,0.1267
29_aii_bii2_twice_neu,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.",Sabine hat mindestens zweimal eine knusprige Brezel besorgt.,unknown,29,aii,bii,2,neutral,twice,False,,,entailment,0.9251,0.0024,0.0725
29_aii_bii2_cannot_say_neu,Vergangene Woche hat Judith Sabine eine knusprige Brezel vom Bäcker mitgebracht.,"Vor zwei Tagen hat Sabine wieder eine knusprige Brezel besorgt, als sie auf einer Lebensmittelmesse unterwegs war.","Es lässt sich nicht sagen, wie oft Sabine eine knusprige Brezel besorgt hat.",unknown,29,aii,bii,2,neutral,cannot say,False,,,neutral,0.1047,0.7021,0.1932
30_ai_bi1_once_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Linda hat einmal eine gemeine Lüge gehört.,unknown,30,ai,bi,1,positive,once,False,,,entailment,0.483,0.1894,0.3276
30_ai_bi1_twice_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Linda hat mindestens zweimal eine gemeine Lüge gehört.,entailment,30,ai,bi,1,positive,twice,False,,,entailment,0.7159,0.0871,0.197
30_ai_bi1_cannot_say_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Linda eine gemeine Lüge gehört hat.",unknown,30,ai,bi,1,positive,cannot say,False,,,neutral,0.1188,0.6607,0.2205
30_ai_bi2_once_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Sabine hat einmal eine gemeine Lüge gehört.,entailment,30,ai,bi,2,neutral,once,False,,,entailment,0.4184,0.2744,0.3073
30_ai_bi2_twice_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Sabine hat mindestens zweimal eine gemeine Lüge gehört.,unknown,30,ai,bi,2,neutral,twice,False,,,entailment,0.7552,0.0659,0.1789
30_ai_bi2_cannot_say_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Sabine eine gemeine Lüge gehört hat.",unknown,30,ai,bi,2,neutral,cannot say,False,,,neutral,0.1091,0.689,0.2019
30_ai_bii1_once_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Linda hat einmal eine gemeine Lüge erzählt.,entailment,30,ai,bii,1,neutral,once,False,,,entailment,0.7665,0.003,0.2305
30_ai_bii1_twice_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Linda hat mindestens zweimal eine gemeine Lüge erzählt.,unknown,30,ai,bii,1,neutral,twice,False,,,entailment,0.8709,0.0013,0.1278
30_ai_bii1_cannot_say_neu,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Linda eine gemeine Lüge erzählt hat.",unknown,30,ai,bii,1,neutral,cannot say,False,,,neutral,0.1189,0.6867,0.1944
30_ai_bii2_once_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Sabine hat einmal eine gemeine Lüge erzählt.,unknown,30,ai,bii,2,positive,once,False,,,entailment,0.8013,0.0028,0.1959
30_ai_bii2_twice_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Sabine hat mindestens zweimal eine gemeine Lüge erzählt.,entailment,30,ai,bii,2,positive,twice,False,,,entailment,0.8861,0.0012,0.1127
30_ai_bii2_cannot_say_pos,Vor zwei Wochen hat Sabine Linda angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Sabine eine gemeine Lüge erzählt hat.",unknown,30,ai,bii,2,positive,cannot say,False,,,neutral,0.1131,0.7241,0.1628
30_aii_bi1_once_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Linda hat einmal eine gemeine Lüge gehört.,entailment,30,aii,bi,1,neutral,once,False,,,entailment,0.4988,0.176,0.3252
30_aii_bi1_twice_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Linda hat mindestens zweimal eine gemeine Lüge gehört.,unknown,30,aii,bi,1,neutral,twice,False,,,entailment,0.6807,0.1045,0.2148
30_aii_bi1_cannot_say_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Linda eine gemeine Lüge gehört hat.",unknown,30,aii,bi,1,neutral,cannot say,False,,,neutral,0.1102,0.6664,0.2234
30_aii_bi2_once_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Sabine hat einmal eine gemeine Lüge gehört.,unknown,30,aii,bi,2,positive,once,False,,,entailment,0.4335,0.2332,0.3333
30_aii_bi2_twice_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.",Sabine hat mindestens zweimal eine gemeine Lüge gehört.,entailment,30,aii,bi,2,positive,twice,False,,,entailment,0.7305,0.0812,0.1883
30_aii_bi2_cannot_say_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge gehört, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Sabine eine gemeine Lüge gehört hat.",unknown,30,aii,bi,2,positive,cannot say,False,,,neutral,0.108,0.6747,0.2173
30_aii_bii1_once_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Linda hat einmal eine gemeine Lüge erzählt.,unknown,30,aii,bii,1,positive,once,False,,,entailment,0.7508,0.0022,0.247
30_aii_bii1_twice_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Linda hat mindestens zweimal eine gemeine Lüge erzählt.,entailment,30,aii,bii,1,positive,twice,False,,,entailment,0.8614,0.0012,0.1374
30_aii_bii1_cannot_say_pos,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Linda wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Linda eine gemeine Lüge erzählt hat.",unknown,30,aii,bii,1,positive,cannot say,False,,,neutral,0.1191,0.6866,0.1944
30_aii_bii2_once_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Sabine hat einmal eine gemeine Lüge erzählt.,entailment,30,aii,bii,2,neutral,once,False,,,entailment,0.786,0.0022,0.2118
30_aii_bii2_twice_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.",Sabine hat mindestens zweimal eine gemeine Lüge erzählt.,unknown,30,aii,bii,2,neutral,twice,False,,,entailment,0.8564,0.0017,0.142
30_aii_bii2_cannot_say_neu,Vor zwei Wochen hat Linda Sabine angelogen.,"Vor vier Tagen hat Sabine wieder eine gemeine Lüge erzählt, als sie an einem Streit beteiligt war.","Es lässt sich nicht sagen, wie oft Sabine eine gemeine Lüge erzählt hat.",unknown,30,aii,bii,2,neutral,cannot say,False,,,neutral,0.113,0.7026,0.1844
31_ai_bi1_once_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",Judith hat einmal eine wohltuende Massage bekommen.,unknown,31,ai,bi,1,positive,once,False,,,entailment,0.8318,0.0591,0.1091
31_ai_bi1_twice_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",Judith hat mindestens zweimal eine wohltuende Massage bekommen.,entailment,31,ai,bi,1,positive,twice,False,,,entailment,0.8912,0.0212,0.0876
31_ai_bi1_cannot_say_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Judith eine wohltuende Massage bekommen hat.",unknown,31,ai,bi,1,positive,cannot say,False,,,neutral,0.1236,0.6611,0.2153
31_ai_bi2_once_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",Timo hat einmal eine wohltuende Massage bekommen.,entailment,31,ai,bi,2,neutral,once,False,,,entailment,0.8531,0.0292,0.1177
31_ai_bi2_twice_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",Timo hat mindestens zweimal eine wohltuende Massage bekommen.,unknown,31,ai,bi,2,neutral,twice,False,,,entailment,0.892,0.0101,0.0979
31_ai_bi2_cannot_say_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Timo eine wohltuende Massage bekommen hat.",unknown,31,ai,bi,2,neutral,cannot say,False,,,neutral,0.1393,0.6561,0.2047
31_ai_bii1_once_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",Judith hat einmal eine wohltuende Massage gegeben.,entailment,31,ai,bii,1,neutral,once,False,,,entailment,0.8027,0.1044,0.0929
31_ai_bii1_twice_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",Judith hat mindestens zweimal eine wohltuende Massage gegeben.,unknown,31,ai,bii,1,neutral,twice,False,,,entailment,0.8861,0.0303,0.0836
31_ai_bii1_cannot_say_neu,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Judith eine wohltuende Massage gegeben hat.",unknown,31,ai,bii,1,neutral,cannot say,False,,,neutral,0.1227,0.6955,0.1818
31_ai_bii2_once_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",Timo hat einmal eine wohltuende Massage gegeben.,unknown,31,ai,bii,2,positive,once,False,,,entailment,0.8561,0.0206,0.1234
31_ai_bii2_twice_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",Timo hat mindestens zweimal eine wohltuende Massage gegeben.,entailment,31,ai,bii,2,positive,twice,False,,,entailment,0.9166,0.0065,0.0769
31_ai_bii2_cannot_say_pos,Vor drei Wochen hat Timo Judith massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Timo eine wohltuende Massage gegeben hat.",unknown,31,ai,bii,2,positive,cannot say,False,,,neutral,0.1329,0.6939,0.1732
31_aii_bi1_once_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",Judith hat einmal eine wohltuende Massage bekommen.,entailment,31,aii,bi,1,neutral,once,False,,,entailment,0.8186,0.0582,0.1232
31_aii_bi1_twice_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.",Judith hat mindestens zweimal eine wohltuende Massage bekommen.,unknown,31,aii,bi,1,neutral,twice,False,,,entailment,0.906,0.015,0.079
31_aii_bi1_cannot_say_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage bekommen, während sie mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Judith eine wohltuende Massage bekommen hat.",unknown,31,aii,bi,1,neutral,cannot say,False,,,neutral,0.1326,0.6454,0.222
31_aii_bi2_once_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",Timo hat einmal eine wohltuende Massage bekommen.,unknown,31,aii,bi,2,positive,once,False,,,entailment,0.8061,0.05,0.1439
31_aii_bi2_twice_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.",Timo hat mindestens zweimal eine wohltuende Massage bekommen.,entailment,31,aii,bi,2,positive,twice,False,,,entailment,0.8735,0.0208,0.1058
31_aii_bi2_cannot_say_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage bekommen, während er mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Timo eine wohltuende Massage bekommen hat.",unknown,31,aii,bi,2,positive,cannot say,False,,,neutral,0.1237,0.6609,0.2154
31_aii_bii1_once_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",Judith hat einmal eine wohltuende Massage gegeben.,unknown,31,aii,bii,1,positive,once,False,,,entailment,0.8134,0.0725,0.1141
31_aii_bii1_twice_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.",Judith hat mindestens zweimal eine wohltuende Massage gegeben.,entailment,31,aii,bii,1,positive,twice,False,,,entailment,0.9102,0.0151,0.0747
31_aii_bii1_cannot_say_pos,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Judith wieder eine wohltuende Massage gegeben, während sie mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Judith eine wohltuende Massage gegeben hat.",unknown,31,aii,bii,1,positive,cannot say,False,,,neutral,0.1317,0.6823,0.186
31_aii_bii2_once_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",Timo hat einmal eine wohltuende Massage gegeben.,entailment,31,aii,bii,2,neutral,once,False,,,entailment,0.8216,0.0281,0.1503
31_aii_bii2_twice_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.",Timo hat mindestens zweimal eine wohltuende Massage gegeben.,unknown,31,aii,bii,2,neutral,twice,False,,,entailment,0.8708,0.0209,0.1083
31_aii_bii2_cannot_say_neu,Vor drei Wochen hat Judith Timo massiert.,"Vor vier Tagen hat Timo wieder eine wohltuende Massage gegeben, während er mit einer Freundin gelernt hat.","Es lässt sich nicht sagen, wie oft Timo eine wohltuende Massage gegeben hat.",unknown,31,aii,bii,2,neutral,cannot say,False,,,neutral,0.1218,0.6907,0.1876
32_ai_bi1_once_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",Linda hat einmal ein weißes Bücherregal geschreinert.,entailment,32,ai,bi,1,neutral,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.3871,0.4258,0.1871
32_ai_bi1_twice_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",Linda hat mindestens zweimal ein weißes Bücherregal geschreinert.,unknown,32,ai,bi,1,neutral,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.6754,0.164,0.1605
32_ai_bi1_cannot_say_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Linda ein weißes Bücherregal geschreinert hat.",unknown,32,ai,bi,1,neutral,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1251,0.6549,0.2199
32_ai_bi2_once_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",Timo hat einmal ein weißes Bücherregal geschreinert.,unknown,32,ai,bi,2,positive,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.2987,0.3664,0.3349
32_ai_bi2_twice_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",Timo hat mindestens zweimal ein weißes Bücherregal geschreinert.,entailment,32,ai,bi,2,positive,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.6209,0.1466,0.2325
32_ai_bi2_cannot_say_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Timo ein weißes Bücherregal geschreinert hat.",unknown,32,ai,bi,2,positive,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.121,0.6281,0.2509
32_ai_bii1_once_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",Linda hat einmal ein weißes Bücherregal erhalten.,unknown,32,ai,bii,1,positive,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.8494,0.0195,0.131
32_ai_bii1_twice_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",Linda hat mindestens zweimal ein weißes Bücherregal erhalten.,entailment,32,ai,bii,1,positive,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.8639,0.0206,0.1155
32_ai_bii1_cannot_say_pos,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Linda ein weißes Bücherregal erhalten hat.",unknown,32,ai,bii,1,positive,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1152,0.6551,0.2297
32_ai_bii2_once_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",Timo hat einmal ein weißes Bücherregal erhalten.,entailment,32,ai,bii,2,neutral,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.7521,0.0507,0.1972
32_ai_bii2_twice_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.",Timo hat mindestens zweimal ein weißes Bücherregal erhalten.,unknown,32,ai,bii,2,neutral,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.8287,0.0281,0.1432
32_ai_bii2_cannot_say_neu,Vor drei Monaten hat Timo Linda ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal erhalten, weil er in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Timo ein weißes Bücherregal erhalten hat.",unknown,32,ai,bii,2,neutral,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1218,0.654,0.2241
32_aii_bi1_once_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",Linda hat einmal ein weißes Bücherregal geschreinert.,unknown,32,aii,bi,1,positive,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.2924,0.4646,0.243
32_aii_bi1_twice_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.",Linda hat mindestens zweimal ein weißes Bücherregal geschreinert.,entailment,32,aii,bi,1,positive,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.6986,0.1201,0.1813
32_aii_bi1_cannot_say_pos,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal geschreinert, weil sie in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Linda ein weißes Bücherregal geschreinert hat.",unknown,32,aii,bi,1,positive,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1202,0.6491,0.2307
32_aii_bi2_once_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",Timo hat einmal ein weißes Bücherregal geschreinert.,entailment,32,aii,bi,2,neutral,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,contradiction,0.2852,0.3536,0.3612
32_aii_bi2_twice_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.",Timo hat mindestens zweimal ein weißes Bücherregal geschreinert.,unknown,32,aii,bi,2,neutral,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.6444,0.1085,0.247
32_aii_bi2_cannot_say_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Timo wieder ein weißes Bücherregal geschreinert, weil er in eine WG gezogen ist.","Es lässt sich nicht sagen, wie oft Timo ein weißes Bücherregal geschreinert hat.",unknown,32,aii,bi,2,neutral,cannot say,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,neutral,0.1163,0.62,0.2637
32_aii_bii1_once_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",Linda hat einmal ein weißes Bücherregal erhalten.,entailment,32,aii,bii,1,neutral,once,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.7935,0.0375,0.169
32_aii_bii1_twice_neu,Vor drei Monaten hat Linda Timo ein weißes Bücherregal gebaut.,"Vor zwei Wochen hat Linda wieder ein weißes Bücherregal erhalten, weil sie in eine WG gezogen ist.",Linda hat mindestens zweimal ein weißes Bücherregal erhalten.,unknown,32,aii,bii,1,neutral,twice,False,,geschreinert is agent-oriented; erhalten is recipient-oriented.,entailment,0.8798,0.0088,0.1114
